DialogID,NpcID,SkinID,AnimType,FacialType,DialogType,AudioName,KOR,KOR_LineSpace,KOR_CharSpace,ENG,ENG_LineSpace,ENG_CharSpace,JP,JP_LineSpace,JP_CharSpace,ZH_CHT,ZH_CHT_LineSpace,ZH_CHT_CharSpace,ZH_CHS,ZH_CHS_LineSpace,ZH_CHS_CharSpace,row_index,record_offset
852,1005,1005201,11,6,10,Kaede/Voice_Kaede_Hello_5,……뭐 들었어?,0.0,0.0,……What did you get?,0.0,0.0,……何が入ってるの？,0.0,0.0,……你聽到了什麼？,0.0,0.0,……你听到了什么？,0.0,0.0,851,327040
853,1005,1005201,11,6,10,Kaede/Voice_Kaede_Hello_6,"따, 딱히 뭘 받았는지\n궁금한 건 아니야!",0.0,0.0,I-I’m not exactly curious about what you got or anything!,0.0,0.0,べ、別に、何をもらったのか気になってるわけじゃないから！,0.0,0.0,也沒……沒什麼特別想問的！,0.0,0.0,也没……没什么特别想问的！,0.0,0.0,852,327288
854,1005,1005201,0,0,11,Kaede/Voice_Kaede_Dormitory_1,"뭐야, 할 말이라도 있어?",0.0,0.0,"What, you got something to say?",0.0,0.0,何よ。何か言いたいことでもあるの？,0.0,0.0,幹嘛？有話想說？,0.0,0.0,干嘛？有话想说？,0.0,0.0,853,327684
855,1005,1005201,0,0,12,Kaede/Voice_Kaede_Dormitory_2,그런 게 왜 궁금한 거야?,0.0,0.0,Why do you want to know that?,0.0,0.0,なぜそんなことが気になるの？,0.0,0.0,幹嘛對那個好奇？,0.0,0.0,干嘛对那个好奇？,0.0,0.0,854,327968
856,1005,1005201,0,0,13,Kaede/Voice_Kaede_Dormitory_3,"뭐, 너한텐 말해도 상관없겠지.",0.0,0.0,"Well, I don't mind telling you.",0.0,0.0,まあ、あんたには言ってもいいけど。,0.0,0.0,反正，告訴你也無所謂啦。,0.0,0.0,反正，告诉你也无所谓啦。,0.0,0.0,855,328244
857,1005,1005201,0,0,14,Kaede/Voice_Kaede_DormitoryOpen_1,"뭐…방 여벌 열쇠 정돈 줄게…내, 내가 열쇠를 잃어버릴 수도 있잖아!",0.0,0.0,"Well… I’ll give you a spare key for the room… I-I might lose my key, you know!",0.0,0.0,まぁ…部屋の予備の鍵くらいあげるわよ…わ、私が鍵をなくすかもしれないじゃない！,0.0,0.0,嗯……房間多的備用鑰匙給你……因為我可能會不小心弄丟！,0.0,0.0,嗯……房间多的备用钥匙给你……因为我可能会不小心弄丢！,0.0,0.0,856,328564
858,1005,1005102,0,0,5,,잠시 시간 있어?,0.0,0.0,Got a moment?,0.0,0.0,少し時間ある？,0.0,0.0,有空聊一會兒嗎？,0.0,0.0,有空聊一会儿吗？,0.0,0.0,857,329152
859,1005,1005102,14,0,17,Kaede/Voice_Kaede_Effect_4,선생님도 자랑스러워할 만한 연주를 해낼게요.,0.0,0.0,I’ll play a performance the teacher can be proud of.,0.0,0.0,先生も誇りに思えるような演奏をしてみせます。,0.0,0.0,我要演奏出讓老師也感到自豪的音樂。,0.0,0.0,我要演奏出让老师也感到自豪的音乐。,0.0,0.0,858,329352
860,1005,1005102,0,0,0,Kaede/Voice_Kaede_Effect_4,다음에도 또 오던지!,0.0,0.0,"Come back next time, or whatever!",0.0,0.0,また来たら？,0.0,0.0,下次再來！,0.0,0.0,下次再来！,0.0,0.0,859,329760
861,1005,1005102,0,0,16,Kaede/Voice_KaedeBasic_Complete_2,주문 같은 거\n외워줄 리 없잖아!,0.0,0.0,Why would I memorize your order?!,0.0,0.0,呪文なんて唱えるわけないじゃない！,0.0,0.0,我怎麼可能記得住點餐內容啊！,0.0,0.0,我怎么可能记得住点餐内容啊！,0.0,0.0,860,329992
862,1005,1005102,0,0,16,Kaede/Voice_KaedeBasic_Complete_1,먹든지 말든지\n알아서 해!,0.0,0.0,"Eat it or not, do as you like!",0.0,0.0,食べるも食べないも勝手にしなさい！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,861,330336
863,1005,1005102,0,0,6,Kaede/Voice_KaedeBasic_In_2,……조금 졸리네.,0.0,0.0,……Feeling a bit sleepy.,0.0,0.0,……ちょっと眠いわ。,0.0,0.0,……有點睏了。,0.0,0.0,……有点困了。,0.0,0.0,862,330644
864,1005,1005102,0,0,6,Kaede/Voice_KaedeBasic_In_1,키…더 크겠지…?,0.0,0.0,I-I'll definitely grow taller… right?,0.0,0.0,身長…もっと大きくなれるかな…？,0.0,0.0,應該會繼續長高吧…？,0.0,0.0,应该会继续长高吧…？,0.0,0.0,863,330892
865,1005,1005102,0,0,6,Kaede/Voice_KaedeBasic_In_3,"더, 더 클 수 있거든?!",0.0,0.0,I can totally get taller!,0.0,0.0,も、もっと伸びるんだから!?,0.0,0.0,我一定會再長高的好嗎？！,0.0,0.0,我一定会再长高的好吗？ ！,0.0,0.0,864,331184
866,1005,1005102,0,0,6,Kaede/Voice_KaedeBasic_In_4,차가운 핫초코 따위\n있을 리 없잖아?!,0.0,0.0,"There’s no such thing as cold hot chocolate, okay?!",0.0,0.0,冷たいホットチョコなんてあるわけないでしょ!?,0.0,0.0,根本就沒有冰的熱巧克力啊！？,0.0,0.0,根本就没有冰的热巧克力啊！ ？,0.0,0.0,865,331472
867,1005,1005102,0,0,6,Kaede/Voice_KaedeBasic_In_5,"먹든지, 말든지\n알아서 해!",0.0,0.0,"Eat it or don’t, do whatever you want!",0.0,0.0,食べるも食べないも好きにしなさい！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,866,331852
868,1005,1005102,0,0,6,Kaede/Voice_KaedeBasic_In_6,주문 받을 거니까\n재촉하지 마!,0.0,0.0,"I’ll take your order, so stop rushing me!",0.0,0.0,注文取ってるんだから急かさないでよ！,0.0,0.0,我會去點餐的，不要催！,0.0,0.0,我会去点餐的，不要催！,0.0,0.0,867,332160
869,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_In_2,……조금 졸리네.,0.0,0.0,……Feeling a bit sleepy.,0.0,0.0,……ちょっと眠いわ。,0.0,0.0,……有點睏了。,0.0,0.0,……有点困了。,0.0,0.0,868,332492
870,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_In_1,키…더 크겠지…?,0.0,0.0,I-I'll definitely grow taller… right?,0.0,0.0,身長…もっと大きくなれるかな…？,0.0,0.0,應該會繼續長高吧…？,0.0,0.0,应该会继续长高吧…？,0.0,0.0,869,332740
871,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_In_3,"더, 더 클 수 있거든?!",0.0,0.0,I can totally get taller!,0.0,0.0,も、もっと伸びるんだから!?,0.0,0.0,我一定會再長高的好嗎？！,0.0,0.0,我一定会再长高的好吗？ ！,0.0,0.0,870,333032
872,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_In_4,차가운 핫초코 따위\n있을 리 없잖아?!,0.0,0.0,"There’s no such thing as cold hot chocolate, okay?!",0.0,0.0,冷たいホットチョコなんてあるわけないでしょ!?,0.0,0.0,根本就沒有冰的熱巧克力啊！？,0.0,0.0,根本就没有冰的热巧克力啊！ ？,0.0,0.0,871,333320
873,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_In_5,"먹든지, 말든지\n알아서 해!",0.0,0.0,"Eat it or don’t, do whatever you want!",0.0,0.0,食べるも食べないも好きにしなさい！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,872,333700
874,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_In_6,주문 받을 거니까\n재촉하지 마!,0.0,0.0,"I’ll take your order, so stop rushing me!",0.0,0.0,注文取ってるんだから急かさないでよ！,0.0,0.0,我會去點餐的，不要催！,0.0,0.0,我会去点餐的，不要催！,0.0,0.0,873,334008
875,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_Out_1,알아서 가져다줄\n거라고!,0.0,0.0,"I’ll bring it over when it’s ready, geez!",0.0,0.0,勝手に持って行くんだから！,0.0,0.0,我會自己拿過去！,0.0,0.0,我会自己拿过去！,0.0,0.0,874,334340
876,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_Out_2,"흥, 이런 건\n기본이지!",0.0,0.0,"Hmph, this is just basic stuff!",0.0,0.0,ふん、こんなの基本でしょ！,0.0,0.0,哼，這是基本的啊！,0.0,0.0,哼，这是基本的啊！,0.0,0.0,875,334628
877,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_Out_3,"너, 지금 내가\n키 작다고\n생각했지?!",0.0,0.0,"You… you just thought I’m short, didn’t you?!",0.0,0.0,あんた、今私のこと背が低いって思ったでしょ!?,0.0,0.0,你！現在是不是覺得我很矮？,0.0,0.0,你！现在是不是觉得我很矮？,0.0,0.0,876,334904
878,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_Out_4,주문한 메뉴\n나왔으니까\n알아서 먹어!,0.0,0.0,"Your order’s here, so eat it yourself!",0.0,0.0,注文したメニューできたから勝手に食べてよ！,0.0,0.0,餐點來了，快吃啦！,0.0,0.0,餐点来了，快吃啦！,0.0,0.0,877,335272
879,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_Out_5,내 날개는\n만지면 안 돼!,0.0,0.0,Don’t touch my wings!,0.0,0.0,私の翼は触っちゃダメ！,0.0,0.0,不要亂摸我的翅膀！,0.0,0.0,不要乱摸我的翅膀！,0.0,0.0,878,335600
880,1005,1005102,0,0,7,Kaede/Voice_KaedeBasic_Out_6,카페를 위해서\n일하는 거니까\n감사하라고!,0.0,0.0,"I’m working for the cafe, so you should be grateful!",0.0,0.0,カフェのために働いてるんだから感謝しなさいよ！,0.0,0.0,我是為了咖啡廳才工作的，所以你該感謝我！,0.0,0.0,我是为了咖啡厅才工作的，所以你该感谢我！,0.0,0.0,879,335868
881,1005,1005102,0,0,7,Kaede/Voice_Kaede_Hello_2,뭐?! 그딴 주문을 외우라고……?,0.0,0.0,What?! You want me to chant that spell……?,0.0,0.0,ああ!? そんな、呪文を唱えろって……？,0.0,0.0,什麼？！要我背下那些餐點……？,0.0,0.0,什么？ ！要我背下那些餐点……？,0.0,0.0,880,336292
882,1005,1005102,0,0,15,,이번엔 뭘 할 생각이야?,0.0,0.0,What are you planning to do this time?,0.0,0.0,次は何をするの？,0.0,0.0,這次打算幹嘛？,0.0,0.0,这次打算干嘛？,0.0,0.0,881,336652
883,1005,1005102,0,0,15,,할 거 있으면\n얼른 얘기해 줘.\n도와줄테니까.,0.0,0.0,"If there's something to do, just tell me. I'll help.",0.0,0.0,やることあるなら早く言って。手伝うから。,0.0,0.0,要做什麼快點說，我會幫你啦。,0.0,0.0,要做什么快点说，我会帮你啦。,0.0,0.0,882,336884
884,1005,1005102,0,0,15,,딱히 도와주고 싶은 건\n아니거든!,0.0,0.0,It’s not like I want to help or anything!,0.0,0.0,別に、手伝いたいわけじゃないからね！,0.0,0.0,我沒有真的想幫忙好嗎！？,0.0,0.0,我没有真的想帮忙好吗！ ？,0.0,0.0,883,337236
885,1005,1005102,0,0,15,,서빙할 때도 박자에 맞춰서 걷는다면 도움이 되려나…….,0.0,0.0,Would it help if I walked in rhythm even while serving…?,0.0,0.0,サービングのときもリズムに合わせて歩けば役に立つかな……。,0.0,0.0,如果連上菜時都能踩著節奏走路，會有幫助嗎……。,0.0,0.0,如果连上菜时都能踩着节奏走路，会有帮助吗……。,0.0,0.0,884,337548
886,1005,1005102,0,0,15,,무대의 열기를 카페에서도 느껴보고 싶어!,0.0,0.0,I want to feel the heat of the stage even in the café!,0.0,0.0,ステージの熱気をカフェでも感じてみたい！,0.0,0.0,我也想在咖啡廳裡感受舞台的熱情！,0.0,0.0,我也想在咖啡厅里感受舞台的热情！,0.0,0.0,885,338004
887,1005,1005102,7,2,19,Kaede/Voice_Kaede_Effect_4,"선물이요……? 감사합니다, 소중히 할게요.",0.0,0.0,"A present…? Thank you, I’ll treasure it.",0.0,0.0,プレゼントですか……？ありがとうございます、大切にします。,0.0,0.0,禮物嗎……？謝謝，我會珍惜的。,0.0,0.0,礼物吗……？谢谢，我会珍惜的。,0.0,0.0,886,338360
888,1005,1005102,14,6,8,Kaede/Voice_Kaede_Effect_3,"원, 투…원, 투…이 박자가 엄청 어렵네…공연까지 할 수 있을까…….",0.0,0.0,"One, two… one, two… this rhythm is really tough… Will I make it to the performance…?",0.0,0.0,ワン、ツー……ワン、ツー……このリズムは本当に難しいな……公演までできるかな……。,0.0,0.0,一、二……一、二……這個節奏好難啊……能撐到演出嗎……。,0.0,0.0,一、二……一、二……这个节奏好难啊……能撑到演出吗……。,0.0,0.0,887,338764
889,1005,1005102,14,6,8,Kaede/Voice_Kaede_Effect_3,"아, 선생님. 오셨어요? 아직은 무언가 보여 드릴 만한 실력이 아니네요…….",0.0,0.0,"Ah, teacher. You’re here? I’m still not good enough to show you anything yet…",0.0,0.0,あ、先生。来られたんですね？まだお見せできるほどの実力はありません……。,0.0,0.0,啊，老師。您來了？我現在還沒什麼實力可以拿出來給您看呢……。,0.0,0.0,啊，老师。您来了？我现在还没什么实力可以拿出来给您看呢……。,0.0,0.0,888,339356
890,1005,1005102,14,1,8,Kaede/Voice_Kaede_Effect_2,공연 때는 실수하지 않겠어!,0.0,0.0,I won’t make mistakes during the performance!,0.0,0.0,公演のときには失敗しない！,0.0,0.0,演出時我絕不會出錯！,0.0,0.0,演出时我绝不会出错！,0.0,0.0,889,339948
891,1005,1005102,7,2,8,Kaede/Voice_Kaede_Effect_4,「F:rst Chord」라…곡 제목으로는 나쁘지 않네.,0.0,0.0,"“F:rst Chord,” huh… Not a bad title for a song.",0.0,0.0,「F:rst Chord」か……曲のタイトルとしては悪くないね。,0.0,0.0,「F:rst Chord」啊……作為曲名也不錯呢。,0.0,0.0,「F:rst Chord」啊……作为曲名也不错呢。,0.0,0.0,890,340256
892,1005,1005102,14,2,8,Kaede/Voice_Kaede_Effect_4,선생님도 자랑스러워할 만한 연주를 해낼게요.,0.0,0.0,I’ll play a performance the teacher can be proud of.,0.0,0.0,先生も誇りに思えるような演奏をしてみせます。,0.0,0.0,我要演奏出讓老師也感到自豪的音樂。,0.0,0.0,我要演奏出让老师也感到自豪的音乐。,0.0,0.0,891,340676
893,1005,1005102,14,2,8,Kaede/Voice_Kaede_Effect_4,"드, 드디어…성공했어! 공연할 수 있을 것 같아!",0.0,0.0,A-at last… I did it! I think I can perform now!,0.0,0.0,や、やっと……成功した！これで演奏できそう！,0.0,0.0,終、終於……成功了！好像能演出了！,0.0,0.0,终、终于……成功了！好像能演出了！,0.0,0.0,892,341084
894,1005,1005102,14,1,8,Kaede/Voice_Kaede_Effect_3,F…「F:rev」를 위하여……. 구호를 너무 부끄럽게 만들었잖아…….,0.0,0.0,F… For “F:rev”… The chant is way too embarrassing…,0.0,0.0,F……「F:rev」のために……。掛け声、恥ずかしすぎるよ……。,0.0,0.0,F……為了「F:rev」……。口號實在太羞恥了……。,0.0,0.0,F……为了「F:rev」……。口号实在太羞耻了……。,0.0,0.0,893,341488
895,1005,1005102,14,3,8,Kaede/Voice_Kaede_Effect_2,F반을 무시한 걸 후회하게 해주겠어!,0.0,0.0,I’ll make them regret looking down on Class F!,0.0,0.0,F組を侮ったことを後悔させてやる！,0.0,0.0,我要讓他們後悔小看F班！,0.0,0.0,我要让他们后悔小看F班！,0.0,0.0,894,341972
896,1005,1005102,1,1,9,Kaede/Voice_Kaede_Hello_3,"흥, 늦었잖아. 이거나 가져가.",0.0,0.0,"Hmph, you're late. Just take this.",0.0,0.0,ふん、遅かったじゃない。これでも持って行きなさいよ。,0.0,0.0,哼，太晚了吧！這個拿去啦。,0.0,0.0,哼，太晚了吧！这个拿去啦。,0.0,0.0,895,342308
897,1005,1005102,1,1,18,Kaede/Voice_Kaede_Hello_4,오늘도 제시간에 왔네.\n오늘 보상은 조금 더 특별할지도 모르겠어.,0.0,0.0,You're right on time again today. The reward might be a bit more special.,0.0,0.0,今日も時間通りに来たわね。今日の報酬はちょっと特別かも。,0.0,0.0,今天也準時來啦？說不定今天的獎勵會更特別。,0.0,0.0,今天也准时来啦？说不定今天的奖励会更特别。,0.0,0.0,896,342660
898,1005,1005102,11,6,10,Kaede/Voice_Kaede_Hello_5,……뭐 들었어?,0.0,0.0,……What did you get?,0.0,0.0,……何が入ってるの？,0.0,0.0,……你聽到了什麼？,0.0,0.0,……你听到了什么？,0.0,0.0,897,343156
899,1005,1005102,11,6,10,Kaede/Voice_Kaede_Hello_6,"따, 딱히 뭘 받았는지\n궁금한 건 아니야!",0.0,0.0,I-I’m not exactly curious about what you got or anything!,0.0,0.0,べ、別に、何をもらったのか気になってるわけじゃないから！,0.0,0.0,也沒……沒什麼特別想問的！,0.0,0.0,也没……没什么特别想问的！,0.0,0.0,898,343404
900,1005,1005102,0,0,11,Kaede/Voice_Kaede_Dormitory_1,"뭐야, 할 말이라도 있어?",0.0,0.0,"What, you got something to say?",0.0,0.0,何よ。何か言いたいことでもあるの？,0.0,0.0,幹嘛？有話想說？,0.0,0.0,干嘛？有话想说？,0.0,0.0,899,343800
901,1005,1005102,0,0,12,Kaede/Voice_Kaede_Dormitory_2,그런 게 왜 궁금한 거야?,0.0,0.0,Why do you want to know that?,0.0,0.0,なぜそんなことが気になるの？,0.0,0.0,幹嘛對那個好奇？,0.0,0.0,干嘛对那个好奇？,0.0,0.0,900,344084
902,1005,1005102,0,0,13,Kaede/Voice_Kaede_Dormitory_3,"뭐, 너한텐 말해도 상관없겠지.",0.0,0.0,"Well, I don't mind telling you.",0.0,0.0,まあ、あんたには言ってもいいけど。,0.0,0.0,反正，告訴你也無所謂啦。,0.0,0.0,反正，告诉你也无所谓啦。,0.0,0.0,901,344360
903,1005,1005102,0,0,14,Kaede/Voice_Kaede_DormitoryOpen_1,"뭐…방 여벌 열쇠 정돈 줄게…내, 내가 열쇠를 잃어버릴 수도 있잖아!",0.0,0.0,"Well… I’ll give you a spare key for the room… I-I might lose my key, you know!",0.0,0.0,まぁ…部屋の予備の鍵くらいあげるわよ…わ、私が鍵をなくすかもしれないじゃない！,0.0,0.0,嗯……房間多的備用鑰匙給你……因為我可能會不小心弄丟！,0.0,0.0,嗯……房间多的备用钥匙给你……因为我可能会不小心弄丢！,0.0,0.0,902,344680
904,1005,1005103,0,0,5,,잠시 시간 있어?,0.0,0.0,Got a moment?,0.0,0.0,少し時間ある？,0.0,0.0,有空聊一會兒嗎？,0.0,0.0,有空聊一会儿吗？,0.0,0.0,903,345268
905,1005,1005103,14,0,17,Kaede/Voice_Kaede_Effect_4,선생님도 자랑스러워할 만한 연주를 해낼게요.,0.0,0.0,I’ll play a performance the teacher can be proud of.,0.0,0.0,先生も誇りに思えるような演奏をしてみせます。,0.0,0.0,我要演奏出讓老師也感到自豪的音樂。,0.0,0.0,我要演奏出让老师也感到自豪的音乐。,0.0,0.0,904,345468
906,1005,1005103,0,0,0,Kaede/Voice_Kaede_Effect_4,다음에도 또 오던지!,0.0,0.0,"Come back next time, or whatever!",0.0,0.0,また来たら？,0.0,0.0,下次再來！,0.0,0.0,下次再来！,0.0,0.0,905,345876
907,1005,1005103,0,0,16,Kaede/Voice_KaedeBasic_Complete_2,주문 같은 거\n외워줄 리 없잖아!,0.0,0.0,Why would I memorize your order?!,0.0,0.0,呪文なんて唱えるわけないじゃない！,0.0,0.0,我怎麼可能記得住點餐內容啊！,0.0,0.0,我怎么可能记得住点餐内容啊！,0.0,0.0,906,346108
908,1005,1005103,0,0,16,Kaede/Voice_KaedeBasic_Complete_1,먹든지 말든지\n알아서 해!,0.0,0.0,"Eat it or not, do as you like!",0.0,0.0,食べるも食べないも勝手にしなさい！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,907,346452
909,1005,1005103,0,0,6,Kaede/Voice_KaedeBasic_In_2,……조금 졸리네.,0.0,0.0,……Feeling a bit sleepy.,0.0,0.0,……ちょっと眠いわ。,0.0,0.0,……有點睏了。,0.0,0.0,……有点困了。,0.0,0.0,908,346760
910,1005,1005103,0,0,6,Kaede/Voice_KaedeBasic_In_1,키…더 크겠지…?,0.0,0.0,I-I'll definitely grow taller… right?,0.0,0.0,身長…もっと大きくなれるかな…？,0.0,0.0,應該會繼續長高吧…？,0.0,0.0,应该会继续长高吧…？,0.0,0.0,909,347008
911,1005,1005103,0,0,6,Kaede/Voice_KaedeBasic_In_3,"더, 더 클 수 있거든?!",0.0,0.0,I can totally get taller!,0.0,0.0,も、もっと伸びるんだから!?,0.0,0.0,我一定會再長高的好嗎？！,0.0,0.0,我一定会再长高的好吗？ ！,0.0,0.0,910,347300
912,1005,1005103,0,0,6,Kaede/Voice_KaedeBasic_In_4,차가운 핫초코 따위\n있을 리 없잖아?!,0.0,0.0,"There’s no such thing as cold hot chocolate, okay?!",0.0,0.0,冷たいホットチョコなんてあるわけないでしょ!?,0.0,0.0,根本就沒有冰的熱巧克力啊！？,0.0,0.0,根本就没有冰的热巧克力啊！ ？,0.0,0.0,911,347588
913,1005,1005103,0,0,6,Kaede/Voice_KaedeBasic_In_5,"먹든지, 말든지\n알아서 해!",0.0,0.0,"Eat it or don’t, do whatever you want!",0.0,0.0,食べるも食べないも好きにしなさい！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,912,347968
914,1005,1005103,0,0,6,Kaede/Voice_KaedeBasic_In_6,주문 받을 거니까\n재촉하지 마!,0.0,0.0,"I’ll take your order, so stop rushing me!",0.0,0.0,注文取ってるんだから急かさないでよ！,0.0,0.0,我會去點餐的，不要催！,0.0,0.0,我会去点餐的，不要催！,0.0,0.0,913,348276
915,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_In_2,……조금 졸리네.,0.0,0.0,……Feeling a bit sleepy.,0.0,0.0,……ちょっと眠いわ。,0.0,0.0,……有點睏了。,0.0,0.0,……有点困了。,0.0,0.0,914,348608
916,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_In_1,키…더 크겠지…?,0.0,0.0,I-I'll definitely grow taller… right?,0.0,0.0,身長…もっと大きくなれるかな…？,0.0,0.0,應該會繼續長高吧…？,0.0,0.0,应该会继续长高吧…？,0.0,0.0,915,348856
917,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_In_3,"더, 더 클 수 있거든?!",0.0,0.0,I can totally get taller!,0.0,0.0,も、もっと伸びるんだから!?,0.0,0.0,我一定會再長高的好嗎？！,0.0,0.0,我一定会再长高的好吗？ ！,0.0,0.0,916,349148
918,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_In_4,차가운 핫초코 따위\n있을 리 없잖아?!,0.0,0.0,"There’s no such thing as cold hot chocolate, okay?!",0.0,0.0,冷たいホットチョコなんてあるわけないでしょ!?,0.0,0.0,根本就沒有冰的熱巧克力啊！？,0.0,0.0,根本就没有冰的热巧克力啊！ ？,0.0,0.0,917,349436
919,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_In_5,"먹든지, 말든지\n알아서 해!",0.0,0.0,"Eat it or don’t, do whatever you want!",0.0,0.0,食べるも食べないも好きにしなさい！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,想吃就吃，不吃拉倒！,0.0,0.0,918,349816
920,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_In_6,주문 받을 거니까\n재촉하지 마!,0.0,0.0,"I’ll take your order, so stop rushing me!",0.0,0.0,注文取ってるんだから急かさないでよ！,0.0,0.0,我會去點餐的，不要催！,0.0,0.0,我会去点餐的，不要催！,0.0,0.0,919,350124
921,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_Out_1,알아서 가져다줄\n거라고!,0.0,0.0,"I’ll bring it over when it’s ready, geez!",0.0,0.0,勝手に持って行くんだから！,0.0,0.0,我會自己拿過去！,0.0,0.0,我会自己拿过去！,0.0,0.0,920,350456
922,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_Out_2,"흥, 이런 건\n기본이지!",0.0,0.0,"Hmph, this is just basic stuff!",0.0,0.0,ふん、こんなの基本でしょ！,0.0,0.0,哼，這是基本的啊！,0.0,0.0,哼，这是基本的啊！,0.0,0.0,921,350744
923,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_Out_3,"너, 지금 내가\n키 작다고\n생각했지?!",0.0,0.0,"You… you just thought I’m short, didn’t you?!",0.0,0.0,あんた、今私のこと背が低いって思ったでしょ!?,0.0,0.0,你！現在是不是覺得我很矮？,0.0,0.0,你！现在是不是觉得我很矮？,0.0,0.0,922,351020
924,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_Out_4,주문한 메뉴\n나왔으니까\n알아서 먹어!,0.0,0.0,"Your order’s here, so eat it yourself!",0.0,0.0,注文したメニューできたから勝手に食べてよ！,0.0,0.0,餐點來了，快吃啦！,0.0,0.0,餐点来了，快吃啦！,0.0,0.0,923,351388
925,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_Out_5,내 날개는\n만지면 안 돼!,0.0,0.0,Don’t touch my wings!,0.0,0.0,私の翼は触っちゃダメ！,0.0,0.0,不要亂摸我的翅膀！,0.0,0.0,不要乱摸我的翅膀！,0.0,0.0,924,351716
926,1005,1005103,0,0,7,Kaede/Voice_KaedeBasic_Out_6,카페를 위해서\n일하는 거니까\n감사하라고!,0.0,0.0,"I’m working for the cafe, so you should be grateful!",0.0,0.0,カフェのために働いてるんだから感謝しなさいよ！,0.0,0.0,我是為了咖啡廳才工作的，所以你該感謝我！,0.0,0.0,我是为了咖啡厅才工作的，所以你该感谢我！,0.0,0.0,925,351984
927,1005,1005103,0,0,7,Kaede/Voice_Kaede_Hello_2,뭐?! 그딴 주문을 외우라고……?,0.0,0.0,What?! You want me to chant that spell……?,0.0,0.0,ああ!? そんな、呪文を唱えろって……？,0.0,0.0,什麼？！要我背下那些餐點……？,0.0,0.0,什么？ ！要我背下那些餐点……？,0.0,0.0,926,352408
928,1005,1005103,0,0,15,,단 게 최고라니까! 시럽 10번 듬뿍 넣은 특제 커피 어때?,0.0,0.0,Sweetness is the best! How about a special coffee with 10 pumps of syrup?,0.0,0.0,甘いのが一番だってば！シロップを10回たっぷり入れた特製コーヒーはどう？,0.0,0.0,甜的才是最棒的！要不要來杯加了10次糖漿的新特製咖啡？,0.0,0.0,甜的才是最棒的！要不要来杯加了10次糖浆的新特制咖啡？,0.0,0.0,927,352768
929,1005,1005103,0,0,15,,주문받으러 가자.,0.0,0.0,Let's go take some orders.,0.0,0.0,注文を取りに行きましょう。,0.0,0.0,去點餐吧。,0.0,0.0,去点餐吧。,0.0,0.0,928,353272
930,1005,1005103,0,0,15,,이런 복장이라도 일은 할 수 있거든?,0.0,0.0,"I can still work even in an outfit like this, you know?",0.0,0.0,こんな格好でも仕事はできるんだからね？,0.0,0.0,穿成這樣我還是能工作的，好嗎？,0.0,0.0,穿成这样我还是能工作的，好吗？,0.0,0.0,929,353484
931,1005,1005103,0,0,15,,오늘은 손님이 얼마나 왔으려나?,0.0,0.0,I wonder how many customers we'll have today?,0.0,0.0,今日はどれくらいお客さんが来るかしら？,0.0,0.0,今天不知道會有多少客人呢？,0.0,0.0,今天不知道会有多少客人呢？,0.0,0.0,930,353832
932,1005,1005103,0,0,15,,"즐겁게 일하자고? 흥, 그러려면 같이 즐겁게 일해줘.",0.0,0.0,"Work happily? Hmph, well then you better work happily with me.",0.0,0.0,楽しく働こうって？ふん、それなら一緒に楽しく働いてよ。,0.0,0.0,要開心地工作？哼，既然這樣，那你就陪我一起開心地工作吧。,0.0,0.0,要开心地工作？哼，既然这样，那你就陪我一起开心地工作吧。,0.0,0.0,931,354152
